sample_id,smiles,logBB,bbb_class,has_logbb,outer_fold,outer_stratum,ATSC0c,TopoPSA(NO),nO,ATSC1c,nHBAcc,DPSA4,TopoPSA,SMR_VSA1,PEOE_VSA1,SlogP_VSA2,PNSA3,DPSA3,TPSA
2277,COc1ccc2cc([C@@H]3CC(=O)Oc4cc(C)oc(=O)c43)c(=O)[nH]c2c1,,0,False,3,unlabeled_class_0,1.3351677709450105,98.6,6.0,-0.7765437295300748,6.0,35.37933253758732,98.6,18.685414028725265,18.874855365600652,18.06308135017659,-57.53393404137205,81.62451956436772,196.94969443655225
2278,COc1cccc([C@H]2CC(=O)Oc3cc(C)oc(=O)c32)c1OCCc1ccccc1,,1,False,2,unlabeled_class_1,1.3953551357786813,74.97,6.0,-0.6646101922788816,6.0,34.01171346831765,74.97,23.422276982525315,18.627739798453497,19.6859847937423,-44.21184104010091,70.24269050125073,134.83691480418884
2279,COc1ccccc1CCCNC(=O)CCSc1ccccc1,,0,False,4,unlabeled_class_0,0.6541699076790763,38.33,2.0,-0.2899491196496053,3.0,24.394271191878296,63.629999999999995,9.53140013787187,10.05365155780638,25.314587283288404,-25.297708954116857,49.604351635945086,49.25561602401412
2280,COc1ccccc1CCCNC(=O)CSCc1ccc(Cl)cc1,,0,False,0,unlabeled_class_0,0.6705834073536848,38.33,2.0,-0.2992699348402419,3.0,25.962758417610623,63.629999999999995,9.53140013787187,10.05365155780638,25.314587283288404,-30.311354992345542,53.78547074560646,52.1493097311023
2281,COc1ccccc1CCCNC(=O)[C@@H](C)SCc1ccccc1,,1,False,0,unlabeled_class_1,0.6765925676623137,38.33,2.0,-0.298590828513152,3.0,25.02422450477718,63.629999999999995,9.53140013787187,10.05365155780638,24.81167170652379,-24.79982301582469,48.61032004885365,40.72781561736422
2282,COc1ccccc1N1CCN(C(=O)COc2cc(C)cc(C)c2C)CC1,,1,False,4,unlabeled_class_1,1.04638085746733,42.010000000000005,3.0,-0.3886615607385043,4.0,29.22309226019545,42.010000000000005,14.26826309167192,19.273545369301058,50.702794589642735,-19.04246909352817,46.003728616314106,49.963344331666576
2283,CS(=O)(=O)[C@@H]1[C@@H](c2ccc3c(c2)OCO3)[C@]1(C#N)C=O,,0,False,0,unlabeled_class_0,0.8996672422856152,93.46,5.0,-0.3163687019880349,6.0,30.21523495890719,101.84,22.686060076000857,14.26826309167192,33.002607027051894,-59.18921922455092,79.41497641580153,158.3140740692606
2284,CS(=O)(=O)[C@@H]1[C@H](C(N)=S)[C@@H]1c1ccccc1,,0,False,1,unlabeled_class_0,0.400265050796007,60.16,2.0,-0.1927256712897907,3.0,18.363486262987635,100.63,8.417796984328938,5.733667477162185,24.91200629956071,-22.812329490145956,36.865223614345574,59.96648163368915
2285,CS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,,0,False,4,unlabeled_class_0,0.2364329437542108,57.93,2.0,-0.0366312377285732,3.0,15.789793698532366,66.31,8.417796984328938,0.0,19.923504197822517,-29.900293245045727,41.411622488760685,68.7896814744493
2286,CS(=O)(=O)[C@H]1[C@@H](c2ccc3c(c2)OCO3)C1(C#N)C#N,,0,False,2,unlabeled_class_0,0.8360924264347573,100.18,4.0,-0.2997728283405065,6.0,28.976384866590195,108.56,17.891522891929036,9.473725907600098,26.716446503922345,-56.66692593965155,74.5257235373618,115.79185349118822
2287,CSCC[C@@H](CO)NC(=O)C1CCN(c2ncccn2)CC1,,1,False,3,unlabeled_class_1,0.8321950325375327,78.35000000000001,2.0,-0.5037279477606813,6.0,26.108549377977845,103.65,9.901064578912528,15.323225729697516,58.72852256183084,-28.390584012176884,53.50155714961823,99.5156646077726
2288,C[C@@H](CC(=O)N1CCc2[nH]ncc2C1)N1CCOCC1,,1,False,1,unlabeled_class_1,0.6898946960281167,61.46000000000001,2.0,-0.203260936052158,4.0,21.769890231407956,61.46000000000001,9.53140013787187,9.636772684650529,64.79423678356605,-26.44836622102597,49.75697722144709,68.52423729836573
2289,C[C@@H](O)c1cc2n(n1)CCN(C(=O)CC1=C(c3ccccc3)CCC1=O)C2,,0,False,3,unlabeled_class_0,0.7561379979221227,75.43,3.0,-0.2885256878199411,4.0,26.600851671193983,75.43,14.69560176298435,10.006437125691182,38.022102950766424,-35.49296325079332,58.63086165857375,101.79279519120752
2290,C[C@](O)(CNC(=O)C(=O)Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2o1,,0,False,4,unlabeled_class_0,1.3904773392220189,91.57,4.0,-0.8495480606000404,4.0,41.02922249331045,91.57,32.28399784306216,20.15725553990671,23.465643259456293,-54.04433188894792,76.95265398814644,111.80143912993066
2291,Cc1cc(C(=O)N(C)[C@@H](C)c2ccncn2)ccc1Cl,,1,False,0,unlabeled_class_1,0.4587844777443007,46.09,1.0,-0.250439199090711,3.0,20.054355588794877,46.09,4.794537184071822,4.899909730850477,27.82271848477359,-23.348761533581115,40.011733122687176,62.24411147961859
2292,Cc1cc(C(=O)NCCCN2CCCc3ccccc32)ccc1[N+](=O)[O-],,1,False,2,unlabeled_class_1,0.7107122269855894,75.47999999999999,3.0,-0.2587748562878,4.0,24.476576841511203,75.47999999999999,9.717848232889493,10.216698334856808,30.464759995906903,-34.99049267062838,55.24493095446495,122.30861891619348
2293,Cc1cc(C)n(CCNC(=O)[C@H]2Cc3cc(Cl)ccc3N2)c(=O)n1,,1,False,0,unlabeled_class_1,0.8299507363823799,76.02000000000001,2.0,-0.6004007814623903,4.0,26.93960884974294,76.02000000000001,4.794537184071822,10.633577208012662,28.044855133150605,-31.355313585990064,50.25966009946397,81.2887180237296
2294,Cc1cc2c(c(=O)n1CCc1ccc(O)cc1)[C@@H](c1cc3cc4c(cc3[nH]c1=O)OCCO4)CC(=O)O2,,1,False,4,unlabeled_class_1,1.8755798992013604,119.85,7.0,-1.0108701413055878,7.0,44.731871776700935,119.85,24.111653440312672,28.868194424979414,33.84067478055695,-77.20446186365035,113.24984790339636,237.6309672850072
2295,Cc1cc2c(c(=O)o1)[C@@H](c1ccc3c(c1)OCO3)CC(=O)O2,,1,False,3,unlabeled_class_1,1.325696249853214,74.97,6.0,-0.7590577040189057,6.0,33.920787367445,74.97,23.422276982525315,18.627739798453497,12.762247594051676,-57.31248979158168,80.36307140233033,183.6909667030092
2296,Cc1ccc(-n2cccc2[C@H]2[C@H](c3ccccn3)NC(=S)N2CCN(C)C)cc1,,1,False,0,unlabeled_class_1,0.6903905136614065,36.33,0.0,-0.2948753962702652,3.0,24.678658133032183,68.42,0.0,19.68370771349864,51.64819129234379,-14.209600873796486,37.36879847415389,20.066234775944864
2297,[H]/N=C/N=C(/N)c1ccc(C)cc1,,1,False,3,unlabeled_class_1,0.4395144297340322,62.23,0.0,-0.3017226889841601,1.0,18.971190447297055,62.23,1.4118420783282006,5.733667477162185,12.174155148279151,-23.5064691225154,44.27653074208147,67.4507870453669
2298,Cc1ccc(C)c([C@H](C)NC(=O)[C@H](C)SCc2ccccc2)c1,,1,False,3,unlabeled_class_1,0.3988160736159403,29.1,1.0,-0.2195755549682482,2.0,20.07523496838677,54.400000000000006,4.794537184071822,5.316788604006331,11.15711775933368,-21.23923550220163,38.05966638194303,33.762473042642064
2299,Cc1ccc(CS(=O)(=O)N[C@H](c2ccccn2)[C@H]2C[C@@H](O)C2)cc1,,0,False,2,unlabeled_class_0,0.5648072493989731,79.29,3.0,-0.2795505595820852,4.0,22.871087705484832,87.67,13.524324379169643,5.106527394840706,24.612269287865153,-29.15102550750978,50.47565968210564,112.64279967795667
2300,Cc1ccc(OCCNC(=O)CCSc2ccccc2)cc1,,1,False,1,unlabeled_class_1,0.6499683578197625,38.33,2.0,-0.3012158866832504,3.0,24.9134485266126,63.629999999999995,9.53140013787187,10.05365155780638,24.81167170652379,-25.40209220694455,48.31575368544427,46.67155995041715
2301,Cc1ccc(OCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,,0,False,3,unlabeled_class_0,0.6724033921626766,38.33,2.0,-0.3097738465184503,3.0,23.522528014402052,63.629999999999995,9.53140013787187,10.05365155780638,24.308756129759175,-21.495896079946856,41.082070854692205,33.75137348606245
2302,Cc1ccc(OC[C@@H](C)NC(=O)/C(=C/c2ccco2)c2ccccc2)cc1,,1,False,2,unlabeled_class_1,0.906221683609374,51.47,3.0,-0.4222517811233466,3.0,28.5479762231764,51.47,13.948551074925216,14.470802494859726,18.555902523012385,-19.41782525533008,46.08815175551494,43.48399827418207
2303,Cc1ccc(OC[C@@H](C)NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,,0,False,1,unlabeled_class_0,0.8421419764393538,81.47,4.0,-0.3192001933975679,4.0,29.346760811702403,81.47,14.454711186689542,10.05365155780638,23.479213571830055,-41.24205063504477,59.44993358280473,134.41141385703554
2304,Cc1ccc(S(=O)(=O)[C@@H]2[C@@H](c3ccccc3)C2(CN)CN)cc1,,0,False,1,unlabeled_class_0,0.502278418059458,86.17999999999999,2.0,-0.2119207823116966,4.0,21.417718889611542,94.56,8.417796984328938,11.46733495432437,26.757247826136265,-26.817529052221055,48.599466800310225,77.48068761945318
2305,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@@]2(N)C(=O)O)cc1,,1,False,1,unlabeled_class_1,0.860186793717883,97.46,4.0,-0.4836900116557115,4.0,28.316975611585235,105.84,18.318861563241462,10.84019487200289,30.282492949487008,-42.93985550905046,65.14901183731696,147.41959048107697
2306,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,,0,False,2,unlabeled_class_0,0.9224373259237424,89.54,5.0,-0.5907925363090865,5.0,29.154635434772587,97.92,22.74373430627263,14.848188741878202,37.18711167174611,-34.64042112911937,53.4699228900536,105.25891977397562
2307,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C(N)=S)[C@@H]2c2ccccc2)cc1,,0,False,4,unlabeled_class_0,0.4377340012341298,60.16,2.0,-0.2082582854229158,3.0,21.543342885655036,100.63,8.417796984328938,5.733667477162185,18.656237116049304,-30.557780853024767,48.75125175949322,79.49123440054933
2308,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C=O)[C@@H]2c2ccccc2)cc1,,1,False,0,unlabeled_class_1,0.3425749144203693,51.21,3.0,-0.070873140166366,3.0,19.47926571389479,59.59,13.212334168400758,4.794537184071822,19.953895537440665,-35.43837503582884,50.788408266609224,108.9065158260934
2309,Cc1ccc(S(=O)(=O)[C@H]2[C@H](CN)[C@@H]2c2ccccc2)cc1,,0,False,1,unlabeled_class_0,0.3616855242939939,60.16,2.0,-0.1362195810314096,3.0,18.89318538553792,68.53999999999999,8.417796984328938,5.733667477162185,20.21249142022369,-28.973974667010488,46.68213893536316,86.81442109434484
2310,Cc1ccc(S(=O)(=O)[C@H]2[C@H](c3ccccc3)[C@@]2(N)CO)cc1,,0,False,2,unlabeled_class_0,0.5706296146279998,80.39,3.0,-0.239003138766439,4.0,23.378137302283136,88.77,13.524324379169643,10.84019487200289,30.920069626048083,-36.9386986678616,56.62558487384858,114.74536906677471
2311,Cc1ccc(S[C@@H](C)C(=O)N(C)Cc2nc(-c3ccccc3Cl)no2)cc1,,1,False,4,unlabeled_class_1,0.6204337786285462,59.23,2.0,-0.3019363068302509,5.0,27.101135136578193,84.53,9.31763212104517,9.423004667823824,33.245341250934,-33.45871375536716,51.96121260681747,64.56279048627086
2312,Cc1ccc(S[C@@H](C)C(=O)NCc2nc(-c3ccccc3Cl)no2)cc1,,0,False,2,unlabeled_class_0,0.6463671656638543,68.02000000000001,2.0,-0.3589788081051779,5.0,26.80861051998564,93.32,9.31763212104517,9.83988354097968,21.297759537406332,-33.708391382366045,50.56110045124096,72.94680403197387
2313,Cc1ccc(S[C@H](C)C(=O)NCc2nc(-c3cccc(Br)c3)no2)cc1,,1,False,2,unlabeled_class_1,0.6362628304118436,68.02000000000001,2.0,-0.3626688916159138,5.0,28.70352753382863,93.32,9.31763212104517,9.83988354097968,21.297759537406332,-35.246812913625774,53.067308932433306,75.64262435370098
2314,Cc1ccc([C@@H](C)NC(=O)CCSc2ccccc2)cc1C,,1,False,1,unlabeled_class_1,0.3761477469042607,29.1,1.0,-0.2112799960660936,2.0,18.003562250007647,54.400000000000006,4.794537184071822,5.316788604006331,11.660033336098294,-21.212008367916138,36.64125853124296,40.20086875945435
2315,Cc1ccc([C@H](C)NC(=O)Cc2ccsc2)nc1,,1,False,2,unlabeled_class_1,0.4292363913718532,41.99,1.0,-0.2317307176035352,3.0,19.44911836367168,70.23,4.794537184071822,5.316788604006331,10.891158250298712,-22.95655280824147,38.04870342348757,44.18322387852507
2316,Cc1ccc([C@H](C)NC(=O)[C@H](C)SCc2ccccc2)cc1C,,1,False,2,unlabeled_class_1,0.3985979526417414,29.1,1.0,-0.2197954522460571,2.0,19.472941057915406,54.400000000000006,4.794537184071822,5.316788604006331,11.15711775933368,-21.07570250888387,37.73282632566615,31.244923600565908
2317,Cc1ccc2[nH]c(CCC(=O)N[C@H](C)Cc3cnccn3)nc2c1C,,1,False,2,unlabeled_class_1,0.7059387664393934,83.56,1.0,-0.3957145474891899,4.0,26.016393177162964,83.56,4.794537184071822,10.300767124953538,31.884934642288297,-27.947034144035456,52.438622265870166,92.57927360384672
2318,Cc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)CCSc1ccccc1,,0,False,1,unlabeled_class_0,0.6366022563845929,38.33,2.0,-0.3299762809609617,3.0,21.50559661616094,63.629999999999995,9.53140013787187,10.05365155780638,17.26108414708198,-22.46861092345748,40.48563576098801,43.04367776093218
2319,Cc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)CSCc1ccc([N+](=O)[O-])cc1,,0,False,2,unlabeled_class_0,0.8510958102820516,81.47,4.0,-0.3375394214313744,5.0,27.44735367863915,106.77,14.454711186689542,10.05365155780638,22.184395195899658,-41.22641998006629,61.26806185998302,123.04300085973408
2320,Cc1ccc2c(c1)[C@H](NC(=O)[C@@H](C)Sc1ccccc1)CC(C)(C)O2,,0,False,0,unlabeled_class_0,0.644205690087618,38.33,2.0,-0.3400330564474386,3.0,22.188017594542934,63.629999999999995,9.53140013787187,10.05365155780638,16.758168570317366,-22.5147017443908,38.97825875537407,38.167583779699015
2321,Cc1cccc(-c2noc(CNC(=O)CCSc3ccc(Cl)cc3)n2)c1,,0,False,2,unlabeled_class_0,0.6331150439236392,68.02000000000001,2.0,-0.3583446909829587,5.0,28.824583710045985,93.32,9.31763212104517,9.83988354097968,21.800675114170947,-39.754577675701015,61.161725006164616,87.00344738114542
2322,Cc1ccccc1OC[C@H](C)NC(=O)CSCc1ccc([N+](=O)[O-])cc1,,0,False,0,unlabeled_class_0,0.8663124900088592,81.47,4.0,-0.3217470474284449,5.0,28.475410729629058,106.77,14.454711186689542,10.05365155780638,29.232067178576845,-42.25152495253075,62.12201182993728,126.25840569977991
2323,Cc1ccccc1OC[C@H](C)NC(=O)[C@H](C)Sc1ccccc1,,1,False,2,unlabeled_class_1,0.6596720051122673,38.33,2.0,-0.3241322921629793,3.0,23.687141809825285,63.629999999999995,9.53140013787187,10.05365155780638,23.80584055299456,-21.04095915758524,40.22574171868823,39.00176414151073
2324,Cc1nc(N)ncc1C(=O)N1CC[C@@H]1c1ccc(F)cc1,,0,False,3,unlabeled_class_0,0.6971973426238777,72.11,1.0,-0.5028353070784398,4.0,24.47098119090349,72.11,9.184952231746642,10.633577208012662,27.319802908008977,-35.872617017207155,56.1112664415534,141.0839481970341
2325,Cc1ncsc1CCC(=O)N[C@@H](c1cnn(C)c1)[C@H]1C[C@@H](O)C1,,0,False,4,unlabeled_class_0,0.7323989410885063,80.04,2.0,-0.3134693711089147,5.0,24.305078110531777,108.28,9.901064578912528,10.423315998847038,31.882136776333937,-34.91542083166419,59.31423228581952,100.69995998410252
2326,Cn1c(C(=O)N2CCCC[C@H]2c2cccnc2)cc2ccccc21,,0,False,1,unlabeled_class_0,0.5419367658192894,38.13,1.0,-0.2403121653238901,2.0,19.904953012139774,38.13,4.794537184071822,9.467009378641832,26.90292403485312,-18.929504722650492,37.27076578966156,52.70469316476861
2327,N#Cc1ccccc1C(=O)NCCC[C@@H]1CCOC1,,1,False,0,unlabeled_class_1,0.5467145008104703,62.120000000000005,2.0,-0.2550050833859355,3.0,20.553195891354683,62.120000000000005,9.53140013787187,10.05365155780638,25.66570006428992,-31.353471596232893,50.07163492339031,64.8521727134191
2328,NC(=O)C[C@@H](c1ccc(O)cc1)c1oc(CN2CCOCC2)cc(=O)c1O,,0,False,4,unlabeled_class_0,1.737346762872094,126.23,6.0,-0.8435612837893071,7.0,39.35724170149249,126.23,24.161605864606628,25.100736157696993,47.32342099073438,-68.27329865775883,103.98183751091943,224.9703203758019
2329,NC(=O)C[C@@H](c1oc(CN2CCOCC2)cc(=O)c1O)c1ccnc2ccccc12,,1,False,3,unlabeled_class_1,1.4676778006367297,118.89,5.0,-0.6596604806282174,7.0,36.37169546116956,118.89,19.055078469765924,19.99420876285629,47.20087211684088,-50.88780886736625,82.51530129395525,170.26773603358225
2330,NC(=S)[C@@H]1[C@@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,,1,False,3,unlabeled_class_1,0.4369391172596658,60.16,2.0,-0.2190137849764703,3.0,22.610852721751243,100.63,8.417796984328938,5.733667477162185,18.656237116049304,-32.96626029281562,48.86578371552021,63.633592679233416
2331,NC(=S)[C@@H]1[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,,1,False,4,unlabeled_class_1,0.4369391172596658,60.16,2.0,-0.2190137849764703,3.0,21.647534497021397,100.63,8.417796984328938,5.733667477162185,18.656237116049304,-28.53610759112374,44.691746471349774,55.047772366005795
2332,NC[C@@H]1[C@@H](c2ccc3c(c2)OCO3)[C@@H]1S(=O)(=O)c1ccccc1,,0,False,4,unlabeled_class_0,0.8890128779805744,78.62,4.0,-0.4222220348935703,5.0,27.904735358574204,87.0,17.891522891929036,15.207393384762284,27.005433726323517,-46.52947681298946,72.11132096416696,135.50003741258075
2333,NC[C@]1(CO)[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,,1,False,0,unlabeled_class_1,0.5715872555173543,80.39,3.0,-0.2392041325273761,4.0,23.232153130731152,88.77,13.524324379169643,10.84019487200289,31.92590077957731,-34.3320125726378,56.0928731715911,104.45019221236252
2334,N[C@@]1(CO)[C@@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,,1,False,3,unlabeled_class_1,0.5698347483362143,80.39,3.0,-0.2497583558247561,4.0,24.81912833829879,88.77,13.524324379169643,10.84019487200289,30.920069626048083,-41.95377741328914,60.68639476135112,114.9818810919227
2335,Nc1nc(OC(C(F)(F)F)C(F)(F)F)ccc1[N+](=O)[O-],,1,False,2,unlabeled_class_1,1.40490082636648,91.28,3.0,-0.5998398541845904,5.0,43.42577361908334,91.28,36.002664288666644,10.470530430962237,28.36385299240013,-64.34954211835262,77.03127885278246,125.86590794549772
2336,O=C(/C(=C/c1ccco1)c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,,0,False,0,unlabeled_class_0,0.8019021340496583,70.83000000000001,4.0,-0.4032211766174136,4.0,26.664093011255765,79.21000000000001,17.629485105454105,9.317060667903824,49.70912805947745,-39.09115826316431,63.10862950325924,128.2413022865671
2337,O=C(/C=C\c1cccc2cccnc12)N(Cc1ccco1)C[C@@H]1CCCO1,,1,False,3,unlabeled_class_1,0.8129572051981251,55.57000000000001,3.0,-0.3358063184214511,4.0,26.024696564998692,55.57000000000001,13.948551074925218,14.053923621703872,35.046672739322986,-26.12013870515747,51.60415476348447,68.60878768449993
2338,O=C(CCN1C(=O)CC2(CCCC2)C1=O)NC[C@@H]1C[C@H]2C=C[C@@H]1C2,,0,False,1,unlabeled_class_0,0.686729947110068,66.48,3.0,-0.434166001004137,3.0,22.85819450839665,66.48,14.383611552215466,5.316788604006331,35.71096173073014,-30.219227570373285,49.52533339685755,105.49554856410876
2339,O=C(CCc1nc(-c2ccncc2)no1)NC[C@@H]1C[C@@H]2C=C[C@H]1C2,,0,False,3,unlabeled_class_0,0.6666484786733505,80.91000000000001,2.0,-0.3456587466941864,5.0,24.947311818492143,80.91000000000001,9.31763212104517,9.83988354097968,27.57655643428394,-30.844341197962628,53.934690844004386,99.48270541686428
2340,O=C(CN1CCOC1=O)N1CCC[C@H](Cc2nc(-c3ccsc3)no2)C1,,1,False,4,unlabeled_class_1,1.1153850297003685,88.77000000000001,4.0,-0.7291602033185487,7.0,31.243694589665644,117.01,18.84903225891704,14.159867621623874,64.72678862822674,-47.610586037105456,69.39244183500173,141.1734953870704
2341,O=C(C[C@H]1C[C@H]2CC[C@@H]1C2)NC[C@@H](O)c1ccccc1,,0,False,1,unlabeled_class_0,0.5542151339209747,49.33,2.0,-0.3104524872113327,2.0,19.698264162789712,49.33,9.901064578912528,10.423315998847038,17.558463530104788,-21.78695340940264,42.51544477634003,69.70548056089389
2342,O=C(Cc1csc(-n2cccc2)n1)N1CCCC[C@H]1c1cccnc1,,0,False,1,unlabeled_class_0,0.593096192091974,51.02,1.0,-0.2999583363722959,4.0,23.68674516599704,79.26,4.794537184071822,9.467009378641832,31.88690255580033,-23.85563772918473,44.548812065978225,63.05157847103394
2343,O=C(NCCCc1ccc(F)cc1)c1ccc([C@H]2SCC(=O)N2Cc2ccccc2)cc1,,1,False,1,unlabeled_class_1,0.729839773032019,49.41,2.0,-0.4297413675773695,3.0,30.94933268607707,74.71000000000001,13.979489415818463,10.216698334856808,29.011879202212853,-43.10572649234925,69.20401991242878,125.45714814736532
2344,O=C(NCCSCc1ccccc1)/C(=C/c1ccco1)c1ccccc1,,0,False,3,unlabeled_class_0,0.6674225872503627,42.24,2.0,-0.3126171899972735,3.0,26.025752464871367,67.54,9.211688121125167,9.733939541059678,18.20478974201087,-20.31268952119577,47.21339136578773,25.05259915096106
2345,O=C(NCc1nc(-c2ccc(Cl)cc2)no1)c1ccc(CN2CCOCC2)cc1,,0,False,2,unlabeled_class_0,0.8797007130785026,80.49000000000001,3.0,-0.4208903203202269,6.0,32.82090104008023,80.49000000000001,14.05449507484522,14.576746494779728,47.25100797912562,-42.85252547845333,69.06926946713405,112.31312173151623
2346,O=C(N[C@@H](Cc1ccccn1)[C@H]1C[C@@H](O)C1)c1n[nH]c2ccccc12,,0,False,4,unlabeled_class_0,0.8067706337066702,90.9,2.0,-0.3715999305266696,4.0,27.35558856973143,90.9,9.901064578912528,10.423315998847038,38.340856478637754,-32.05917799908312,60.17498934722295,99.88400995505944
2347,O=C(N[C@@H](c1ccccn1)[C@H]1C[C@@H](O)C1)c1ncoc1C1CC1,,1,False,2,unlabeled_class_1,0.958838939452729,88.25000000000001,3.0,-0.4999312979974894,5.0,28.467974557891665,88.25000000000001,14.318215515965877,14.840466935900384,27.085630553834925,-32.80489090499713,60.11685191507276,116.51347461968658
2348,O=C(O)CC[C@@]1(CCC(=O)NCc2cc3cc(F)ccc3[nH]2)CCC(=O)N1,,1,False,2,unlabeled_class_1,1.288980474025298,111.29,4.0,-0.8822739799856932,3.0,34.165425032939496,111.29,23.880553994730988,20.724083123800575,33.413095914826116,-57.72534616152074,85.95880783639667,224.6605740894192
2349,O=C(O)[C@H]1C[C@H]1S(=O)(=O)c1ccc(Cl)cc1,,1,False,2,unlabeled_class_1,0.6649864727321518,71.44,4.0,-0.4100552230045256,3.0,23.66199338995451,79.82,18.318861563241462,5.106527394840706,24.743567697103664,-42.46079648769573,56.63282294449738,141.39012565382797
2350,O=C(c1cc(-c2ccc(Br)s2)[nH]n1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,,1,False,3,unlabeled_class_1,0.7441322473960605,70.99000000000001,2.0,-0.3776509455994141,4.0,28.17481475886553,99.23,4.794537184071822,9.467009378641832,38.66106553642056,-35.34003819321097,56.60908247096248,94.7114322231906
2351,O=C(c1ccc(CSc2ccccn2)cc1)N1CCC[C@H]1c1ccccn1,,0,False,3,unlabeled_class_0,0.5060999584878092,46.09,1.0,-0.2516697007633605,4.0,24.112892875193083,71.39,4.794537184071822,4.899909730850477,27.319802908008977,-24.35952127639495,47.01391324427764,55.29904201035294
2352,O=C(c1cccc(-c2ccco2)c1)N(Cc1ccccn1)C[C@@H]1CCCO1,,1,False,1,unlabeled_class_1,0.8162077812111875,55.57000000000001,3.0,-0.3385944928100499,4.0,26.862347579609228,55.57000000000001,13.948551074925216,14.053923621703872,35.046672739322986,-26.973021020882463,51.865228343609,67.55664814748894
2353,O=C(c1cccc(OC(F)F)c1)N1CCn2nc([C@@H](O)C3CC3)cc2C1,,0,False,0,unlabeled_class_0,1.0666036620810675,67.59,3.0,-0.566013297742407,4.0,32.69401611556557,67.59,23.418757628062217,14.743300079491233,38.85036309084759,-48.53252107204782,70.57141760183102,101.36587389019252
2354,O=C(c1n[nH]c2c1CCCCC2)N1CCCC[C@H]1c1cccnc1,,1,False,2,unlabeled_class_1,0.5616688919564828,61.88,1.0,-0.2098679082152632,3.0,18.567535981122493,61.88,4.794537184071822,4.899909730850477,32.53318800366384,-21.89244552687087,40.988354396131015,66.32162907831767
2355,O=C1CCC(C(=O)N[C@@H](c2ccc(F)cc2)[C@H]2C[C@@H](O)C2)=NN1,,0,False,0,unlabeled_class_0,0.8704623852373108,90.79,3.0,-0.48664242804249,4.0,27.70725648450131,90.79,19.08601681065917,10.423315998847038,28.73653824406272,-40.892006750381256,64.50051483318606,173.63766790082127
2356,O=C1C[C@@H](c2cccnc2)c2c(ccc3c2OC2(CCCCC2)CC3=O)O1,,1,False,0,unlabeled_class_1,0.8909615648442721,65.49000000000001,4.0,-0.3970749504208635,5.0,24.18473592841563,65.49000000000001,19.06280027574374,9.473725907600098,22.337579566247683,-40.21221747054016,57.46879616736476,133.81593947298782
2357,O=C[C@H]1[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,,0,False,3,unlabeled_class_0,0.3417800305169161,51.21,3.0,-0.0816286378722598,3.0,19.420274437255262,59.59,13.212334168400758,4.794537184071822,19.953895537440665,-40.14831375909375,55.08511003930008,115.71841298611656
2358,O=S(=O)(c1ccc(Cl)cc1)[C@@H]1[C@H](CO)[C@H]1c1ccccc1,,0,False,1,unlabeled_class_0,0.4301701874227448,54.370000000000005,3.0,-0.164234501240017,3.0,20.90676769407358,62.75000000000001,13.524324379169643,5.106527394840706,25.38114437366474,-39.05388323480986,55.012916542712375,107.05825737929936
2359,OC1CCN(c2ccnc(N[C@H](c3ccccn3)[C@H]3C[C@@H](O)C3)n2)CC1,,0,False,1,unlabeled_class_0,0.980234266818752,94.4,2.0,-0.574121699615289,7.0,29.07739750311991,94.4,10.213054789681411,20.429753124538216,50.46243593984479,-35.23732472999692,66.80800440499455,138.02294059068217
2360,C1=C(CC2=NCCN2)CCc2ccccc21,,0,False,0,unlabeled_class_0,0.314833456176769,24.39,0.0,-0.1367514174278339,2.0,14.956682001884207,24.39,0.0,5.316788604006331,18.92513259758242,-11.932940891578122,29.38401540557136,24.729815992529065
2361,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,,0,False,2,unlabeled_class_0,0.87462254479794,50.46,1.0,-0.0516110811782717,3.0,27.501873247251247,50.46,4.738833853594686,10.52404162878362,29.878567030712425,-35.673840413474544,56.72082208346053,54.64543857519401
2362,O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,,0,False,4,unlabeled_class_0,0.916787528872219,55.169999999999995,2.0,-0.08236100027367,2.0,28.56677979350858,55.169999999999995,9.533371037666509,10.52404162878362,22.90245499162947,-46.561574201816725,66.2576510108351,101.4480941388648
